site,price,ts,item,currency,region,device
agoda,133092.0,2025-08-22T03:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145681.0,2025-08-22T03:00:25,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T03:00:47,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133092.0,2025-08-22T04:00:19,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145681.0,2025-08-22T04:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T04:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T04:00:59,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133092.0,2025-08-22T05:00:09,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145681.0,2025-08-22T05:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T05:00:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T05:00:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133092.0,2025-08-22T06:00:10,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145681.0,2025-08-22T06:00:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T06:00:37,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T06:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133092.0,2025-08-22T07:00:08,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145681.0,2025-08-22T07:00:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T07:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T07:00:46,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133084.0,2025-08-22T08:00:10,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145675.0,2025-08-22T08:00:23,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T08:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T08:00:57,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133084.0,2025-08-22T09:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145675.0,2025-08-22T09:00:24,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T09:00:41,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T09:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133084.0,2025-08-22T10:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145675.0,2025-08-22T10:00:36,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T10:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T10:00:59,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133169.0,2025-08-22T11:00:19,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145742.0,2025-08-22T11:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T11:00:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,184939.0,2025-08-22T11:00:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,133169.0,2025-08-22T12:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145742.0,2025-08-22T12:00:28,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,168880.0,2025-08-22T12:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T12:00:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133169.0,2025-08-22T13:00:17,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145742.0,2025-08-22T13:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T13:00:42,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T13:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133085.0,2025-08-22T14:00:22,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145678.0,2025-08-22T14:00:25,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T14:00:45,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,166612.0,2025-08-22T14:00:49,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,133085.0,2025-08-22T15:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,145678.0,2025-08-22T15:00:28,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,184939.0,2025-08-22T15:01:14,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,184939.0,2025-08-22T15:01:26,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,137768.0,2025-08-22T16:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,151065.0,2025-08-22T16:00:27,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-22T16:00:37,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,172562.0,2025-08-22T16:00:51,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,140209.0,2025-08-22T17:00:13,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T17:00:27,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,174910.0,2025-08-22T17:00:44,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-22T17:00:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,140209.0,2025-08-22T18:00:21,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T18:00:26,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-22T18:00:51,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,191544.0,2025-08-22T18:00:54,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,140209.0,2025-08-22T19:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T19:00:27,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,174943.0,2025-08-22T19:00:48,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-22T19:00:50,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,140209.0,2025-08-22T20:00:20,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T20:00:37,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-22T20:00:52,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-22T20:01:01,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
agoda,140209.0,2025-08-22T21:00:11,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,mobile
agoda,152022.0,2025-08-22T21:00:25,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,KR,pc
agoda,191544.0,2025-08-22T21:00:35,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,pc
agoda,191544.0,2025-08-22T21:00:49,KoreanaHotel_2025-11-12_to_2025-11-14_2adults_1room,KRW,US,mobile
