site,price,ts,item,currency,region,device
amazon,22.86,2025-08-21T13:23:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T13:23:16,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T13:23:28,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T13:23:30,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T15:01:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T15:01:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T15:01:55,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T15:01:56,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T16:04:33,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T16:04:34,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T16:04:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T16:04:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T17:01:50,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T17:01:50,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T17:01:59,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T17:02:03,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T17:31:36,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T17:31:36,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T17:31:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T17:31:47,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T18:01:39,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T18:01:40,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T18:01:55,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T18:02:01,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T18:32:31,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T18:32:32,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T18:32:40,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T18:32:45,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T19:01:39,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T19:01:40,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T19:01:49,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T19:01:55,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T19:31:37,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T19:31:38,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T19:31:52,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T19:32:10,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T20:01:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T20:01:45,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T20:01:53,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T20:01:55,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T20:31:37,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T20:31:38,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T20:31:49,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-21T20:31:52,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T23:45:43,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-21T23:45:44,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-21T23:45:54,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-21T23:45:54,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T00:01:42,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T00:01:43,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
amazon,22.86,2025-08-22T00:01:59,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,pc
amazon,22.86,2025-08-22T00:02:00,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,US,mobile
amazon,22.86,2025-08-22T00:31:42,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,pc
amazon,22.86,2025-08-22T00:31:42,AmazonBasics_2-PlyFlex-SheetsPaperTowels_12BasicsRolls,USD,KR,mobile
